phage,status,source,seq_len
nc_003300,not_found,none,0
nc_003301,not_found,none,0
nc_003309,not_found,none,0
nc_003313,not_found,none,0
nc_003315,not_found,none,0
nc_003324,not_found,none,0
nc_003327,not_found,none,0
nc_003356,not_found,none,0
nc_003387,not_found,none,0
nc_003438,not_found,none,0
nc_003444,not_found,none,0
nc_003460,not_found,none,0
nc_003524,not_found,none,0
nc_003525,not_found,none,0
nc_003714,not_found,none,0
nc_003715,not_found,none,0
nc_003716,not_found,none,0
nc_003793,not_found,none,0
nc_003907,not_found,none,0
nc_004066,not_found,none,0
nc_004084,not_found,none,0
nc_004112,not_found,none,0
nc_004165,not_found,none,0
nc_004166,not_found,none,0
nc_004167,not_found,none,0
nc_004170,not_found,none,0
nc_004171,not_found,none,0
nc_004172,not_found,none,0
nc_004173,not_found,none,0
nc_004174,not_found,none,0
nc_004175,not_found,none,0
nc_004301,not_found,none,0
nc_004302,not_found,none,0
nc_004303,not_found,none,0
nc_004306,not_found,none,0
nc_004313,not_found,none,0
nc_004333,not_found,none,0
nc_004348,not_found,none,0
nc_004456,not_found,none,0
nc_004462,not_found,none,0
nc_004466,not_found,none,0
nc_004584,not_found,none,0
nc_004585,not_found,none,0
nc_004586,not_found,none,0
nc_004587,not_found,none,0
nc_004588,not_found,none,0
nc_004589,not_found,none,0
nc_004615,not_found,none,0
nc_004616,not_found,none,0
nc_004617,not_found,none,0
nc_004629,not_found,none,0
nc_004664,not_found,none,0
nc_004665,not_found,none,0
nc_004678,not_found,none,0
nc_004679,not_found,none,0
nc_004735,not_found,none,0
nc_004736,not_found,none,0
nc_004740,not_found,none,0
nc_004745,not_found,none,0
nc_004746,not_found,none,0
nc_004775,not_found,none,0
nc_004777,not_found,none,0
nc_004813,not_found,none,0
nc_004820,not_found,none,0
nc_004821,not_found,none,0
nc_004831,not_found,none,0
nc_004902,not_found,none,0
nc_004913,not_found,none,0
nc_004914,not_found,none,0
nc_004928,not_found,none,0
nc_004996,not_found,none,0
nc_005045,not_found,none,0
nc_005056,not_found,none,0
nc_005066,not_found,none,0
nc_005069,not_found,none,0
nc_005083,not_found,none,0
nc_005091,not_found,none,0
nc_005131,not_found,none,0
nc_005135,not_found,none,0
nc_005178,not_found,none,0
nc_005258,not_found,none,0
nc_005260,not_found,none,0
nc_005262,not_found,none,0
nc_005263,not_found,none,0
nc_005284,not_found,none,0
nc_005294,not_found,none,0
nc_005342,not_found,none,0
nc_005344,not_found,none,0
nc_005345,not_found,none,0
nc_005354,not_found,none,0
nc_005355,not_found,none,0
nc_005356,not_found,none,0
nc_005357,not_found,none,0
nc_005808,not_found,none,0
nc_005809,not_found,none,0
nc_005822,not_found,none,0
nc_005833,not_found,none,0
nc_005841,not_found,none,0
nc_005856,not_found,none,0
nc_005857,not_found,none,0
nc_005859,not_found,none,0
nc_005879,not_found,none,0
nc_005880,not_found,none,0
nc_005882,not_found,none,0
nc_005884,not_found,none,0
nc_005886,not_found,none,0
nc_005887,not_found,none,0
nc_005891,not_found,none,0
nc_005893,not_found,none,0
nc_005948,not_found,none,0
nc_005949,not_found,none,0
nc_005964,not_found,none,0
nc_006294,not_found,none,0
nc_006548,not_found,none,0
nc_006552,not_found,none,0
nc_006557,not_found,none,0
nc_006565,not_found,none,0
nc_006936,not_found,none,0
nc_006940,not_found,none,0
nc_006945,not_found,none,0
nc_006949,not_found,none,0
nc_007019,not_found,none,0
nc_007021,not_found,none,0
nc_007022,not_found,none,0
nc_007024,not_found,none,0
nc_007045,not_found,none,0
nc_007046,not_found,none,0
nc_007048,not_found,none,0
nc_007049,not_found,none,0
nc_007050,not_found,none,0
nc_007051,not_found,none,0
nc_007052,not_found,none,0
nc_007053,not_found,none,0
nc_007054,not_found,none,0
nc_007055,not_found,none,0
nc_007056,not_found,none,0
nc_007057,not_found,none,0
nc_007058,not_found,none,0
nc_007059,not_found,none,0
nc_007060,not_found,none,0
nc_007061,not_found,none,0
nc_007062,not_found,none,0
nc_007063,not_found,none,0
nc_007064,not_found,none,0
nc_007065,not_found,none,0
nc_007066,not_found,none,0
nc_007145,not_found,none,0
nc_007189,not_found,none,0
nc_007291,not_found,none,0
nc_007456,not_found,none,0
nc_007457,not_found,none,0
nc_007458,not_found,none,0
nc_007461,not_found,none,0
nc_007497,not_found,none,0
nc_007501,not_found,none,0
nc_007581,not_found,none,0
nc_007603,not_found,none,0
nc_007610,not_found,none,0
nc_007623,not_found,none,0
nc_007637,not_found,none,0
nc_007709,not_found,none,0
nc_007710,not_found,none,0
nc_007734,not_found,none,0
nc_007804,not_found,none,0
nc_007805,not_found,none,0
nc_007806,not_found,none,0
nc_007807,not_found,none,0
nc_007808,not_found,none,0
nc_007809,not_found,none,0
nc_007810,not_found,none,0
nc_007814,not_found,none,0
nc_007817,not_found,none,0
nc_007821,not_found,none,0
nc_007856,not_found,none,0
nc_007902,not_found,none,0
nc_007917,not_found,none,0
nc_007924,not_found,none,0
nc_007967,not_found,none,0
nc_008152,not_found,none,0
nc_008193,not_found,none,0
nc_008201,not_found,none,0
nc_008208,not_found,none,0
nc_008265,not_found,none,0
nc_008355,not_found,none,0
nc_008363,not_found,none,0
nc_008364,not_found,none,0
nc_008370,not_found,none,0
nc_008371,not_found,none,0
nc_008464,not_found,none,0
nc_008562,not_found,none,0
nc_008575,not_found,none,0
nc_008583,not_found,none,0
nc_008689,not_found,none,0
nc_008694,not_found,none,0
nc_008717,not_found,none,0
nc_008720,not_found,none,0
nc_008721,not_found,none,0
nc_008722,not_found,none,0
nc_008723,not_found,none,0
nc_008798,not_found,none,0
nc_008799,not_found,none,0
nc_009014,not_found,none,0
nc_009015,not_found,none,0
nc_009016,not_found,none,0
nc_009018,not_found,none,0
nc_009231,not_found,none,0
nc_009234,not_found,none,0
nc_009235,not_found,none,0
nc_009236,not_found,none,0
nc_009237,not_found,none,0
nc_009382,not_found,none,0
nc_009447,not_found,none,0
nc_009514,not_found,none,0
nc_009526,not_found,none,0
nc_009540,not_found,none,0
nc_009541,not_found,none,0
nc_009542,not_found,none,0
nc_009543,not_found,none,0
nc_009551,not_found,none,0
nc_009554,not_found,none,0
nc_009604,not_found,none,0
nc_009643,not_found,none,0
nc_009760,not_found,none,0
nc_009761,not_found,none,0
nc_009762,not_found,none,0
nc_009763,not_found,none,0
nc_009799,not_found,none,0
nc_009803,not_found,none,0
nc_009804,not_found,none,0
nc_009810,not_found,none,0
nc_009811,not_found,none,0
nc_009812,not_found,none,0
nc_009813,not_found,none,0
nc_009814,not_found,none,0
nc_009815,not_found,none,0
nc_009816,not_found,none,0
nc_009817,not_found,none,0
nc_009818,not_found,none,0
nc_009819,not_found,none,0
nc_009820,not_found,none,0
nc_009821,not_found,none,0
nc_009875,not_found,none,0
nc_009877,not_found,none,0
nc_009878,not_found,none,0
nc_009904,not_found,none,0
nc_009935,not_found,none,0
nc_009936,not_found,none,0
nc_009987,not_found,none,0
nc_009993,not_found,none,0
nc_010105,not_found,none,0
nc_010106,not_found,none,0
nc_010116,not_found,none,0
nc_010147,not_found,none,0
nc_010179,not_found,none,0
nc_010237,not_found,none,0
nc_010275,not_found,none,0
nc_010324,not_found,none,0
nc_010325,not_found,none,0
nc_010326,not_found,none,0
nc_010342,not_found,none,0
nc_010353,not_found,none,0
nc_010355,not_found,none,0
nc_010363,not_found,none,0
nc_010391,not_found,none,0
nc_010392,not_found,none,0
nc_010393,not_found,none,0
nc_010463,not_found,none,0
nc_010495,not_found,none,0
nc_010576,not_found,none,0
nc_010583,not_found,none,0
nc_010762,not_found,none,0
nc_010763,not_found,none,0
nc_010807,not_found,none,0
nc_010808,not_found,none,0
nc_010821,not_found,none,0
nc_010945,not_found,none,0
nc_011019,not_found,none,0
nc_011020,not_found,none,0
nc_011021,not_found,none,0
nc_011022,not_found,none,0
nc_011023,not_found,none,0
nc_011038,not_found,none,0
nc_011039,not_found,none,0
nc_011040,not_found,none,0
nc_011041,not_found,none,0
nc_011042,not_found,none,0
nc_011044,not_found,none,0
nc_011045,not_found,none,0
nc_011046,not_found,none,0
nc_011048,not_found,none,0
nc_011054,not_found,none,0
nc_011055,not_found,none,0
nc_011056,not_found,none,0
nc_011057,not_found,none,0
nc_011085,not_found,none,0
nc_011104,not_found,none,0
nc_011105,not_found,none,0
nc_011107,not_found,none,0
nc_011165,not_found,none,0
nc_011166,not_found,none,0
nc_011167,not_found,none,0
nc_011201,not_found,none,0
nc_011216,not_found,none,0
nc_011222,not_found,none,0
nc_011267,not_found,none,0
nc_011269,not_found,none,0
nc_011270,not_found,none,0
nc_011271,not_found,none,0
nc_011272,not_found,none,0
nc_011273,not_found,none,0
nc_011284,not_found,none,0
nc_011285,not_found,none,0
nc_011286,not_found,none,0
nc_011287,not_found,none,0
nc_011288,not_found,none,0
nc_011289,not_found,none,0
nc_011290,not_found,none,0
nc_011291,not_found,none,0
nc_011292,not_found,none,0
nc_011318,not_found,none,0
nc_011344,not_found,none,0
nc_011356,not_found,none,0
nc_011357,not_found,none,0
nc_011373,not_found,none,0
nc_011398,not_found,none,0
nc_011399,not_found,none,0
nc_011421,not_found,none,0
nc_011523,not_found,none,0
nc_011551,not_found,none,0
nc_011589,not_found,none,0
nc_011611,not_found,none,0
nc_011612,not_found,none,0
nc_011613,not_found,none,0
nc_011614,not_found,none,0
nc_011756,not_found,none,0
nc_011801,not_found,none,0
nc_011802,not_found,none,0
nc_011810,not_found,none,0
nc_011811,not_found,none,0
nc_011976,not_found,none,0
nc_012027,not_found,none,0
nc_012091,not_found,none,0
nc_012092,not_found,none,0
nc_012093,not_found,none,0
nc_012223,not_found,none,0
nc_012418,not_found,none,0
nc_012419,not_found,none,0
nc_012662,not_found,none,0
nc_012663,not_found,none,0
nc_012697,not_found,none,0
nc_012740,not_found,none,0
nc_012741,not_found,none,0
nc_012742,not_found,none,0
nc_012743,not_found,none,0
nc_012749,not_found,none,0
nc_012753,not_found,none,0
nc_012756,not_found,none,0
nc_012757,not_found,none,0
nc_012784,not_found,none,0
nc_012788,not_found,none,0
nc_012868,not_found,none,0
nc_013021,not_found,none,0
nc_013055,not_found,none,0
nc_013059,not_found,none,0
nc_013152,not_found,none,0
nc_013153,not_found,none,0
nc_013154,not_found,none,0
nc_013155,not_found,none,0
nc_013195,not_found,none,0
nc_013197,not_found,none,0
nc_013594,not_found,none,0
nc_013597,not_found,none,0
nc_013598,not_found,none,0
nc_013599,not_found,none,0
nc_013600,not_found,none,0
nc_013638,not_found,none,0
nc_013643,not_found,none,0
nc_013644,not_found,none,0
nc_013645,not_found,none,0
nc_013646,not_found,none,0
nc_013647,not_found,none,0
nc_013648,not_found,none,0
nc_013649,not_found,none,0
nc_013650,not_found,none,0
nc_013691,not_found,none,0
nc_013692,not_found,none,0
nc_013693,not_found,none,0
nc_013694,not_found,none,0
nc_013696,not_found,none,0
nc_013697,not_found,none,0
nc_013698,not_found,none,0
nc_013936,not_found,none,0
nc_014036,not_found,none,0
nc_014229,not_found,none,0
nc_014260,not_found,none,0
nc_014458,not_found,none,0
nc_014459,not_found,none,0
nc_014460,not_found,none,0
nc_014461,not_found,none,0
nc_014467,not_found,none,0
nc_014595,not_found,none,0
nc_014635,not_found,none,0
nc_014636,not_found,none,0
nc_014661,not_found,none,0
nc_014662,not_found,none,0
nc_014663,not_found,none,0
nc_014792,not_found,none,0
nc_014900,not_found,none,0
nc_014901,not_found,none,0
nc_015157,not_found,none,0
nc_015158,not_found,none,0
nc_015159,not_found,none,0
nc_015209,not_found,none,0
nc_015210,not_found,none,0
nc_015249,not_found,none,0
nc_015250,not_found,none,0
nc_015251,not_found,none,0
nc_015252,not_found,none,0
nc_015253,not_found,none,0
nc_015254,not_found,none,0
nc_015262,not_found,none,0
nc_015263,not_found,none,0
nc_015264,not_found,none,0
nc_015265,not_found,none,0
nc_015266,not_found,none,0
nc_015269,not_found,none,0
nc_015270,not_found,none,0
nc_015271,not_found,none,0
nc_015273,not_found,none,0
nc_015274,not_found,none,0
nc_015280,not_found,none,0
nc_015284,not_found,none,0
nc_015290,not_found,none,0
nc_015294,not_found,none,0
nc_015296,not_found,none,0
nc_015297,not_found,none,0
nc_015456,not_found,none,0
nc_015457,not_found,none,0
nc_015464,not_found,none,0
nc_015466,not_found,none,0
nc_015568,not_found,none,0
nc_015584,not_found,none,0
nc_015585,not_found,none,0
nc_015586,not_found,none,0
nc_015720,not_found,none,0
nc_015721,not_found,none,0
nc_015937,not_found,none,0
nc_015938,not_found,none,0
nc_016071,not_found,none,0
nc_016073,not_found,none,0
nc_016158,not_found,none,0
nc_016160,not_found,none,0
nc_016162,not_found,none,0
nc_016163,not_found,none,0
nc_016165,not_found,none,0
nc_016166,not_found,none,0
nc_016434,not_found,none,0
nc_016562,not_found,none,0
nc_016563,not_found,none,0
nc_016564,not_found,none,0
nc_016565,not_found,none,0
nc_016566,not_found,none,0
nc_016568,not_found,none,0
nc_016569,not_found,none,0
nc_016570,not_found,none,0
nc_016571,not_found,none,0
nc_016650,not_found,none,0
nc_016651,not_found,none,0
nc_016652,not_found,none,0
nc_016653,not_found,none,0
nc_016654,not_found,none,0
nc_016655,not_found,none,0
nc_016762,not_found,none,0
nc_016763,not_found,none,0
nc_016764,not_found,none,0
nc_016765,not_found,none,0
nc_016767,not_found,none,0
nc_016770,not_found,none,0
nc_017674,not_found,none,0
nc_017688,not_found,none,0
nc_017695,not_found,none,0
nc_017696,not_found,none,0
nc_017698,not_found,none,0
nc_017702,not_found,none,0
nc_017732,not_found,none,0
nc_017864,not_found,none,0
nc_017865,not_found,none,0
nc_017968,not_found,none,0
nc_017969,not_found,none,0
nc_017971,not_found,none,0
nc_017972,not_found,none,0
nc_017973,not_found,none,0
nc_017974,not_found,none,0
nc_017976,not_found,none,0
nc_017978,not_found,none,0
nc_017980,not_found,none,0
nc_017981,not_found,none,0
nc_017984,not_found,none,0
nc_018083,not_found,none,0
nc_018084,not_found,none,0
nc_018085,not_found,none,0
nc_018086,not_found,none,0
nc_018087,not_found,none,0
nc_018088,not_found,none,0
nc_018264,not_found,none,0
nc_018270,not_found,none,0
nc_018273,not_found,none,0
nc_018274,not_found,none,0
nc_018275,not_found,none,0
nc_018276,not_found,none,0
nc_018277,not_found,none,0
nc_018278,not_found,none,0
nc_018279,not_found,none,0
nc_018281,not_found,none,0
nc_018282,not_found,none,0
nc_018283,not_found,none,0
nc_018284,not_found,none,0
nc_018285,not_found,none,0
nc_018452,not_found,none,0
nc_018454,not_found,none,0
nc_018832,not_found,none,0
nc_018834,not_found,none,0
nc_018835,not_found,none,0
nc_018836,not_found,none,0
nc_018838,not_found,none,0
nc_018839,not_found,none,0
nc_018840,not_found,none,0
nc_018841,not_found,none,0
nc_018842,not_found,none,0
nc_018843,not_found,none,0
nc_018845,not_found,none,0
nc_018846,not_found,none,0
nc_018847,not_found,none,0
nc_018848,not_found,none,0
nc_018849,not_found,none,0
nc_018850,not_found,none,0
nc_018851,not_found,none,0
nc_018852,not_found,none,0
nc_018853,not_found,none,0
nc_018854,not_found,none,0
nc_018855,not_found,none,0
nc_018856,not_found,none,0
nc_018857,not_found,none,0
nc_018859,not_found,none,0
nc_018860,not_found,none,0
nc_018861,not_found,none,0
nc_018863,not_found,none,0
nc_019398,not_found,none,0
nc_019399,not_found,none,0
nc_019400,not_found,none,0
nc_019401,not_found,none,0
nc_019402,not_found,none,0
nc_019403,not_found,none,0
nc_019404,not_found,none,0
nc_019405,not_found,none,0
nc_019406,not_found,none,0
nc_019407,not_found,none,0
nc_019408,not_found,none,0
nc_019410,not_found,none,0
nc_019411,not_found,none,0
nc_019414,not_found,none,0
nc_019416,not_found,none,0
nc_019418,not_found,none,0
nc_019419,not_found,none,0
nc_019421,not_found,none,0
nc_019422,not_found,none,0
nc_019423,not_found,none,0
nc_019442,not_found,none,0
nc_019445,not_found,none,0
nc_019446,not_found,none,0
nc_019447,not_found,none,0
nc_019448,not_found,none,0
nc_019449,not_found,none,0
nc_019450,not_found,none,0
nc_019451,not_found,none,0
nc_019452,not_found,none,0
nc_019453,not_found,none,0
nc_019454,not_found,none,0
nc_019455,not_found,none,0
nc_019456,not_found,none,0
nc_019457,not_found,none,0
nc_019485,not_found,none,0
nc_019488,not_found,none,0
nc_019490,not_found,none,0
nc_019496,not_found,none,0
nc_019500,not_found,none,0
nc_019501,not_found,none,0
nc_019502,not_found,none,0
nc_019503,not_found,none,0
nc_019504,not_found,none,0
nc_019505,not_found,none,0
nc_019506,not_found,none,0
nc_019508,not_found,none,0
nc_019509,not_found,none,0
nc_019510,not_found,none,0
nc_019511,not_found,none,0
nc_019512,not_found,none,0
nc_019513,not_found,none,0
nc_019514,not_found,none,0
nc_019515,not_found,none,0
nc_019517,not_found,none,0
nc_019518,not_found,none,0
nc_019521,not_found,none,0
nc_019522,not_found,none,0
nc_019523,not_found,none,0
nc_019524,not_found,none,0
nc_019525,not_found,none,0
nc_019527,not_found,none,0
nc_019528,not_found,none,0
nc_019529,not_found,none,0
nc_019530,not_found,none,0
nc_019538,not_found,none,0
nc_019539,not_found,none,0
nc_019540,not_found,none,0
nc_019541,not_found,none,0
nc_019543,not_found,none,0
nc_019545,not_found,none,0
nc_019548,not_found,none,0
nc_019549,not_found,none,0
nc_019550,not_found,none,0
nc_019704,not_found,none,0
nc_019705,not_found,none,0
nc_019706,not_found,none,0
nc_019707,not_found,none,0
nc_019708,not_found,none,0
nc_019709,not_found,none,0
nc_019710,not_found,none,0
nc_019711,not_found,none,0
nc_019713,not_found,none,0
nc_019714,not_found,none,0
nc_019715,not_found,none,0
nc_019716,not_found,none,0
nc_019717,not_found,none,0
nc_019718,not_found,none,0
nc_019719,not_found,none,0
nc_019720,not_found,none,0
nc_019721,not_found,none,0
nc_019722,not_found,none,0
nc_019723,not_found,none,0
nc_019724,not_found,none,0
nc_019726,not_found,none,0
nc_019767,not_found,none,0
nc_019768,not_found,none,0
nc_019769,not_found,none,0
nc_019781,not_found,none,0
nc_019813,not_found,none,0
nc_019909,not_found,none,0
nc_019911,not_found,none,0
nc_019912,not_found,none,0
nc_019913,not_found,none,0
nc_019914,not_found,none,0
nc_019915,not_found,none,0
nc_019916,not_found,none,0
nc_019917,not_found,none,0
nc_019918,not_found,none,0
nc_019919,not_found,none,0
nc_019924,not_found,none,0
nc_019925,not_found,none,0
nc_019927,not_found,none,0
nc_019928,not_found,none,0
nc_019929,not_found,none,0
nc_019930,not_found,none,0
nc_019931,not_found,none,0
nc_019932,not_found,none,0
nc_019933,not_found,none,0
nc_019934,not_found,none,0
nc_019935,not_found,none,0
nc_020078,not_found,none,0
nc_020079,not_found,none,0
nc_020080,not_found,none,0
nc_020081,not_found,none,0
nc_020197,not_found,none,0
nc_020201,not_found,none,0
nc_020204,not_found,none,0
nc_020205,not_found,none,0
nc_020414,not_found,none,0
nc_020416,not_found,none,0
nc_020477,not_found,none,0
nc_020478,not_found,none,0
nc_020479,not_found,none,0
nc_020480,not_found,none,0
nc_020481,not_found,none,0
nc_020482,not_found,none,0
nc_020483,not_found,none,0
nc_020484,not_found,none,0
nc_020488,not_found,none,0
nc_020489,not_found,none,0
nc_020490,not_found,none,0
nc_020835,not_found,none,0
nc_020845,not_found,none,0
nc_020847,not_found,none,0
nc_020848,not_found,none,0
nc_020850,not_found,none,0
nc_020857,not_found,none,0
nc_020863,not_found,none,0
nc_020868,not_found,none,0
nc_020870,not_found,none,0
nc_020871,not_found,none,0
nc_020872,not_found,none,0
nc_020873,not_found,none,0
nc_020874,not_found,none,0
nc_020876,not_found,none,0
nc_020877,not_found,none,0
nc_020878,not_found,none,0
nc_020880,not_found,none,0
nc_020883,not_found,none,0
nc_021061,not_found,none,0
nc_021062,not_found,none,0
nc_021063,not_found,none,0
nc_021067,not_found,none,0
nc_021068,not_found,none,0
nc_021070,not_found,none,0
nc_021073,not_found,none,0
nc_021190,not_found,none,0
nc_021296,not_found,none,0
nc_021297,not_found,none,0
nc_021298,not_found,none,0
nc_021299,not_found,none,0
nc_021300,not_found,none,0
nc_021301,not_found,none,0
nc_021302,not_found,none,0
nc_021303,not_found,none,0
nc_021304,not_found,none,0
nc_021305,not_found,none,0
nc_021306,not_found,none,0
nc_021307,not_found,none,0
nc_021308,not_found,none,0
nc_021309,not_found,none,0
nc_021310,not_found,none,0
nc_021311,not_found,none,0
nc_021316,not_found,none,0
nc_021317,not_found,none,0
nc_021318,not_found,none,0
nc_021323,not_found,none,0
nc_021324,not_found,none,0
nc_021325,not_found,none,0
nc_021326,not_found,none,0
nc_021331,not_found,none,0
nc_021332,not_found,none,0
nc_021334,not_found,none,0
nc_021336,not_found,none,0
nc_021337,not_found,none,0
nc_021338,not_found,none,0
nc_021339,not_found,none,0
nc_021342,not_found,none,0
nc_021343,not_found,none,0
nc_021344,not_found,none,0
nc_021346,not_found,none,0
nc_021347,not_found,none,0
nc_021348,not_found,none,0
nc_021349,not_found,none,0
nc_021529,not_found,none,0
nc_021531,not_found,none,0
nc_021532,not_found,none,0
nc_021533,not_found,none,0
nc_021535,not_found,none,0
nc_021538,not_found,none,0
nc_021540,not_found,none,0
nc_021556,not_found,none,0
nc_021557,not_found,none,0
nc_021558,not_found,none,0
nc_021559,not_found,none,0
nc_021560,not_found,none,0
nc_021562,not_found,none,0
nc_021569,not_found,none,0
nc_021772,not_found,none,0
nc_021773,not_found,none,0
nc_021774,not_found,none,0
nc_021775,not_found,none,0
nc_021776,not_found,none,0
nc_021778,not_found,none,0
nc_021779,not_found,none,0
nc_021780,not_found,none,0
nc_021782,not_found,none,0
nc_021783,not_found,none,0
nc_021788,not_found,none,0
nc_021789,not_found,none,0
nc_021790,not_found,none,0
nc_021791,not_found,none,0
nc_021792,not_found,none,0
nc_021793,not_found,none,0
nc_021794,not_found,none,0
nc_021795,not_found,none,0
nc_021796,not_found,none,0
nc_021797,not_found,none,0
nc_021798,not_found,none,0
nc_021799,not_found,none,0
nc_021800,not_found,none,0
nc_021801,not_found,none,0
nc_021802,not_found,none,0
nc_021803,not_found,none,0
nc_021804,not_found,none,0
nc_021805,not_found,none,0
nc_021806,not_found,none,0
nc_021856,not_found,none,0
nc_021859,not_found,none,0
nc_021861,not_found,none,0
nc_021862,not_found,none,0
nc_021863,not_found,none,0
nc_021864,not_found,none,0
nc_021865,not_found,none,0
nc_021866,not_found,none,0
nc_021867,not_found,none,0
nc_021868,not_found,none,0
nc_022052,not_found,none,0
nc_022053,not_found,none,0
nc_022054,not_found,none,0
nc_022055,not_found,none,0
nc_022056,not_found,none,0
nc_022057,not_found,none,0
nc_022058,not_found,none,0
nc_022059,not_found,none,0
nc_022060,not_found,none,0
nc_022061,not_found,none,0
nc_022062,not_found,none,0
nc_022063,not_found,none,0
nc_022064,not_found,none,0
nc_022065,not_found,none,0
nc_022066,not_found,none,0
nc_022067,not_found,none,0
nc_022068,not_found,none,0
nc_022069,not_found,none,0
nc_022070,not_found,none,0
nc_022071,not_found,none,0
nc_022085,not_found,none,0
nc_022086,not_found,none,0
nc_022087,not_found,none,0
nc_022088,not_found,none,0
nc_022090,not_found,none,0
nc_022091,not_found,none,0
nc_022094,not_found,none,0
nc_022096,not_found,none,0
nc_022323,not_found,none,0
nc_022324,not_found,none,0
nc_022325,not_found,none,0
nc_022326,not_found,none,0
nc_022327,not_found,none,0
nc_022328,not_found,none,0
nc_022329,not_found,none,0
nc_022330,not_found,none,0
nc_022331,not_found,none,0
nc_022334,not_found,none,0
nc_022335,not_found,none,0
nc_022336,not_found,none,0
nc_022337,not_found,none,0
nc_022338,not_found,none,0
nc_022339,not_found,none,0
nc_022340,not_found,none,0
nc_022341,not_found,none,0
nc_022342,not_found,none,0
nc_022746,not_found,none,0
nc_022747,not_found,none,0
nc_022749,not_found,none,0
nc_022750,not_found,none,0
nc_022751,not_found,none,0
nc_022752,not_found,none,0
nc_022753,not_found,none,0
nc_022754,not_found,none,0
nc_022756,not_found,none,0
nc_022757,not_found,none,0
nc_022758,not_found,none,0
nc_022761,not_found,none,0
nc_022762,not_found,none,0
nc_022763,not_found,none,0
nc_022764,not_found,none,0
nc_022765,not_found,none,0
nc_022766,not_found,none,0
nc_022767,not_found,none,0
nc_022768,not_found,none,0
nc_022769,not_found,none,0
nc_022770,not_found,none,0
nc_022771,not_found,none,0
nc_022772,not_found,none,0
nc_022773,not_found,none,0
nc_022774,not_found,none,0
nc_022776,not_found,none,0
nc_022791,not_found,none,0
nc_022914,not_found,none,0
nc_022915,not_found,none,0
nc_022916,not_found,none,0
nc_022917,not_found,none,0
nc_022965,not_found,none,0
nc_022966,not_found,none,0
nc_022967,not_found,none,0
nc_022968,not_found,none,0
nc_022969,not_found,none,0
nc_022970,not_found,none,0
nc_022971,not_found,none,0
nc_022973,not_found,none,0
nc_022974,not_found,none,0
nc_022975,not_found,none,0
nc_022976,not_found,none,0
nc_022977,not_found,none,0
nc_022979,not_found,none,0
nc_022980,not_found,none,0
nc_022981,not_found,none,0
nc_022982,not_found,none,0
nc_022983,not_found,none,0
nc_022984,not_found,none,0
nc_022985,not_found,none,0
nc_022986,not_found,none,0
nc_022987,not_found,none,0
nc_022988,not_found,none,0
nc_022989,not_found,none,0
nc_023007,not_found,none,0
nc_023009,not_found,none,0
nc_023498,not_found,none,0
nc_023499,not_found,none,0
nc_023500,not_found,none,0
nc_023502,not_found,none,0
nc_023503,not_found,none,0
nc_023548,not_found,none,0
nc_023549,not_found,none,0
nc_023550,not_found,none,0
nc_023552,not_found,none,0
nc_023553,not_found,none,0
nc_023554,not_found,none,0
nc_023555,not_found,none,0
nc_023556,not_found,none,0
nc_023557,not_found,none,0
nc_023558,not_found,none,0
nc_023560,not_found,none,0
nc_023561,not_found,none,0
nc_023562,not_found,none,0
nc_023563,not_found,none,0
nc_023564,not_found,none,0
nc_023565,not_found,none,0
nc_023566,not_found,none,0
nc_023568,not_found,none,0
nc_023569,not_found,none,0
nc_023570,not_found,none,0
nc_023571,not_found,none,0
nc_023572,not_found,none,0
nc_023573,not_found,none,0
nc_023574,not_found,none,0
nc_023575,not_found,none,0
nc_023576,not_found,none,0
nc_023577,not_found,none,0
nc_023578,not_found,none,0
nc_023579,not_found,none,0
nc_023580,not_found,none,0
nc_023581,not_found,none,0
nc_023582,not_found,none,0
nc_023583,not_found,none,0
nc_023588,not_found,none,0
nc_023589,not_found,none,0
nc_023590,not_found,none,0
nc_023591,not_found,none,0
nc_023593,not_found,none,0
nc_023594,not_found,none,0
nc_023595,not_found,none,0
nc_023596,not_found,none,0
nc_023597,not_found,none,0
nc_023599,not_found,none,0
nc_023600,not_found,none,0
nc_023601,not_found,none,0
nc_023602,not_found,none,0
nc_023603,not_found,none,0
nc_023604,not_found,none,0
nc_023605,not_found,none,0
nc_023606,not_found,none,0
nc_023607,not_found,none,0
nc_023608,not_found,none,0
nc_023609,not_found,none,0
nc_023610,not_found,none,0
nc_023612,not_found,none,0
nc_023614,not_found,none,0
nc_023686,not_found,none,0
nc_023687,not_found,none,0
nc_023688,not_found,none,0
nc_023689,not_found,none,0
nc_023690,not_found,none,0
nc_023691,not_found,none,0
nc_023692,not_found,none,0
nc_023693,not_found,none,0
nc_023694,not_found,none,0
nc_023695,not_found,none,0
nc_023696,not_found,none,0
nc_023697,not_found,none,0
nc_023698,not_found,none,0
nc_023699,not_found,none,0
nc_023700,not_found,none,0
nc_023701,not_found,none,0
nc_023702,not_found,none,0
nc_023703,not_found,none,0
nc_023704,not_found,none,0
nc_023705,not_found,none,0
nc_023706,not_found,none,0
nc_023707,not_found,none,0
nc_023708,not_found,none,0
nc_023709,not_found,none,0
nc_023710,not_found,none,0
nc_023711,not_found,none,0
nc_023712,not_found,none,0
nc_023713,not_found,none,0
nc_023714,not_found,none,0
nc_023715,not_found,none,0
nc_023716,not_found,none,0
nc_023717,not_found,none,0
