Unnamed: 0,host,phage,label,k3dist,k6dist,GCdiff,Homology,pairs,data,host_strain,genus,source
7215.0,shewanella sp. 10n.7,MG592577.1,0,0.342220620137287,0.375252753970052,8.90842784208859,0.0,MG592577.1:Shewanella sp. 10N.7,NahantCollection,vibrio breoganii,shewanella,original
7216.0,vibrio alginolyticus,MG592577.1,0,0.365301256156829,0.378724306402808,4.91069972366133,0.0,MG592577.1:Vibrio alginolyticus,NahantCollection,vibrio breoganii,vibrio,original
7217.0,vibrio anguillarum,MG592577.1,0,0.36651503067645,0.389491759364398,4.90232644590497,0.0,MG592577.1:Vibrio anguillarum,NahantCollection,vibrio breoganii,vibrio,original
7218.0,vibrio breoganii,MG592577.1,1,0.371787020211526,0.376210519414539,3.97703280283751,0.0,MG592577.1:Vibrio breoganii,NahantCollection,vibrio breoganii,vibrio,original
7219.0,vibrio cyclitrophicus,MG592577.1,0,0.36145423920822,0.37511172477352,6.10105748127491,0.0,MG592577.1:Vibrio cyclitrophicus,NahantCollection,vibrio breoganii,vibrio,original
7220.0,vibrio kanaloae,MG592577.1,0,0.363212849604228,0.375562465509972,6.00818652586324,0.0,MG592577.1:Vibrio kanaloae,NahantCollection,vibrio breoganii,vibrio,original
7221.0,vibrio lentus,MG592577.1,0,0.367035619829498,0.376302775609084,5.37533721725325,0.0,MG592577.1:Vibrio lentus,NahantCollection,vibrio breoganii,vibrio,original
7222.0,vibrio parahaemolyticus,MG592577.1,0,0.359425752197132,0.371191184279304,4.08106829455765,0.0,MG592577.1:Vibrio parahaemolyticus,NahantCollection,vibrio breoganii,vibrio,original
7223.0,vibrio sp. 10n.1,MG592577.1,0,0.367207860212826,0.374980396594305,5.50071223810506,0.0,MG592577.1:Vibrio sp. 10N.1,NahantCollection,vibrio breoganii,vibrio,original
7224.0,vibrio sp. 10n.2,MG592577.1,0,0.356952781937264,0.375335246238316,5.11018244393612,0.0,MG592577.1:Vibrio sp. 10N.2,NahantCollection,vibrio breoganii,vibrio,original
7225.0,vibrio sp. 10n.3,MG592577.1,0,0.376074540304292,0.381963439928124,5.11807805863869,0.0,MG592577.1:Vibrio sp. 10N.3,NahantCollection,vibrio breoganii,vibrio,original
7226.0,vibrio sp. 10n.4,MG592577.1,0,0.365958658665694,0.378595114300698,5.31595485575519,0.0,MG592577.1:Vibrio sp. 10N.4,NahantCollection,vibrio breoganii,vibrio,original
7227.0,vibrio sp. 10n.5,MG592577.1,0,0.357833038522329,0.383625604570937,8.38881556252385,0.0,MG592577.1:Vibrio sp. 10N.5,NahantCollection,vibrio breoganii,vibrio,original
7228.0,vibrio sp. f12,MG592577.1,0,0.36989782473474,0.376883198916882,5.19370960146346,0.0,MG592577.1:Vibrio sp. F12,NahantCollection,vibrio breoganii,vibrio,original
7229.0,vibrio sp. f13,MG592577.1,0,0.367818142073058,0.375610283096742,5.00499329855177,0.0,MG592577.1:Vibrio sp. F13,NahantCollection,vibrio breoganii,vibrio,original
7230.0,vibrio splendidus,MG592577.1,0,0.365017938844749,0.376142054209682,5.4432660010398,0.0,MG592577.1:Vibrio splendidus,NahantCollection,vibrio breoganii,vibrio,original
7231.0,vibrio tasmaniensis,MG592577.1,0,0.363846606459349,0.376238743430723,5.86850294954347,0.0,MG592577.1:Vibrio tasmaniensis,NahantCollection,vibrio breoganii,vibrio,original
7232.0,vibrio vulnificus,MG592577.1,0,0.380078982452738,0.39287907264152,2.35654424907703,0.0,MG592577.1:Vibrio vulnificus,NahantCollection,vibrio breoganii,vibrio,original
7233.0,aliivibrio fischeri,MG592578.1,0,0.368160112602841,0.332940601398055,5.51124311821904,0.0,MG592578.1:Aliivibrio fischeri,NahantCollection,vibrio splendidus,aliivibrio,original
7234.0,enterovibrio norvegicus,MG592578.1,0,0.444375091330844,0.39677802638878,-3.31063710958,0.0,MG592578.1:Enterovibrio norvegicus,NahantCollection,vibrio splendidus,enterovibrio,original
7235.0,shewanella sp. 10n.6,MG592578.1,0,0.475210196009424,0.417571147776549,2.81265675531423,0.0,MG592578.1:Shewanella sp. 10N.6,NahantCollection,vibrio splendidus,shewanella,original
7236.0,shewanella sp. 10n.7,MG592578.1,0,0.426179344854737,0.380494549919602,3.8968889277572,0.0,MG592578.1:Shewanella sp. 10N.7,NahantCollection,vibrio splendidus,shewanella,original
7237.0,vibrio alginolyticus,MG592578.1,0,0.396858569314546,0.361410147869144,-0.100839190670058,0.0,MG592578.1:Vibrio alginolyticus,NahantCollection,vibrio splendidus,vibrio,original
7238.0,vibrio anguillarum,MG592578.1,0,0.487250622987796,0.42676639311876,-0.109212468426421,0.0,MG592578.1:Vibrio anguillarum,NahantCollection,vibrio splendidus,vibrio,original
7239.0,vibrio breoganii,MG592578.1,0,0.319132337366834,0.314154827179227,-1.03450611149388,0.0,MG592578.1:Vibrio breoganii,NahantCollection,vibrio splendidus,vibrio,original
7240.0,vibrio cyclitrophicus,MG592578.1,0,0.341250135069748,0.323425746956773,1.08951856694352,0.0,MG592578.1:Vibrio cyclitrophicus,NahantCollection,vibrio splendidus,vibrio,original
7241.0,vibrio kanaloae,MG592578.1,0,0.344699474393976,0.326174740637729,0.996647611531856,0.0,MG592578.1:Vibrio kanaloae,NahantCollection,vibrio splendidus,vibrio,original
7242.0,vibrio lentus,MG592578.1,0,0.334953016908376,0.320542333269627,0.363798302921865,0.0,MG592578.1:Vibrio lentus,NahantCollection,vibrio splendidus,vibrio,original
7243.0,vibrio parahaemolyticus,MG592578.1,0,0.39623445524384,0.362059121185797,-0.930470619773736,0.0,MG592578.1:Vibrio parahaemolyticus,NahantCollection,vibrio splendidus,vibrio,original
7244.0,vibrio sp. 10n.1,MG592578.1,0,0.325522677730184,0.313342756465095,0.48917332377367,0.0,MG592578.1:Vibrio sp. 10N.1,NahantCollection,vibrio splendidus,vibrio,original
7245.0,vibrio sp. 10n.2,MG592578.1,0,0.457471932152324,0.391679069732183,0.098643529604729,0.0,MG592578.1:Vibrio sp. 10N.2,NahantCollection,vibrio splendidus,vibrio,original
7246.0,vibrio sp. 10n.3,MG592578.1,0,0.321633671764034,0.314140346872286,0.106539144307298,0.0,MG592578.1:Vibrio sp. 10N.3,NahantCollection,vibrio splendidus,vibrio,original
7247.0,vibrio sp. 10n.4,MG592578.1,0,0.408316952576965,0.369769678729949,0.304415941423798,0.0,MG592578.1:Vibrio sp. 10N.4,NahantCollection,vibrio splendidus,vibrio,original
7248.0,vibrio sp. 10n.5,MG592578.1,0,0.397210738271388,0.364687296821027,3.37727664819246,0.0,MG592578.1:Vibrio sp. 10N.5,NahantCollection,vibrio splendidus,vibrio,original
7249.0,vibrio sp. f12,MG592578.1,0,0.320977159161731,0.312182692836781,0.182170687132071,0.0,MG592578.1:Vibrio sp. F12,NahantCollection,vibrio splendidus,vibrio,original
7250.0,vibrio sp. f13,MG592578.1,0,0.331476086869854,0.319071946294864,-0.0065456157796219,0.0,MG592578.1:Vibrio sp. F13,NahantCollection,vibrio splendidus,vibrio,original
7251.0,vibrio splendidus,MG592578.1,1,0.339179112653219,0.323417599535972,0.431727086708413,0.0,MG592578.1:Vibrio splendidus,NahantCollection,vibrio splendidus,vibrio,original
7252.0,vibrio tasmaniensis,MG592578.1,0,0.344373976598179,0.323807988199516,0.85696403521208,0.0,MG592578.1:Vibrio tasmaniensis,NahantCollection,vibrio splendidus,vibrio,original
7253.0,vibrio vulnificus,MG592578.1,0,0.467004771447089,0.422103633577021,-2.65499466525436,0.0,MG592578.1:Vibrio vulnificus,NahantCollection,vibrio splendidus,vibrio,original
7254.0,aliivibrio fischeri,MG592579.1,0,0.388306508105083,0.381924450960282,9.04759039655144,0.0,MG592579.1:Aliivibrio fischeri,NahantCollection,vibrio breoganii,aliivibrio,original
7255.0,enterovibrio norvegicus,MG592579.1,0,0.431182708343668,0.396284484573046,0.2257101687524,0.0,MG592579.1:Enterovibrio norvegicus,NahantCollection,vibrio breoganii,enterovibrio,original
7256.0,shewanella sp. 10n.6,MG592579.1,0,0.440055074710118,0.423012309895172,6.34900403364663,0.0,MG592579.1:Shewanella sp. 10N.6,NahantCollection,vibrio breoganii,shewanella,original
7257.0,shewanella sp. 10n.7,MG592579.1,0,0.396226048959841,0.396324714665181,7.4332362060896,0.0,MG592579.1:Shewanella sp. 10N.7,NahantCollection,vibrio breoganii,shewanella,original
7258.0,vibrio alginolyticus,MG592579.1,0,0.402649336222201,0.3851081832281,3.43550808766234,0.0,MG592579.1:Vibrio alginolyticus,NahantCollection,vibrio breoganii,vibrio,original
7259.0,vibrio anguillarum,MG592579.1,0,0.465070889319327,0.426488280314642,3.42713480990598,0.0,MG592579.1:Vibrio anguillarum,NahantCollection,vibrio breoganii,vibrio,original
7260.0,vibrio breoganii,MG592579.1,1,0.315170775546844,0.331378806373236,2.50184116683852,0.0,MG592579.1:Vibrio breoganii,NahantCollection,vibrio breoganii,vibrio,original
7261.0,vibrio cyclitrophicus,MG592579.1,0,0.367147404246204,0.365327572454621,4.62586584527592,0.0,MG592579.1:Vibrio cyclitrophicus,NahantCollection,vibrio breoganii,vibrio,original
7262.0,vibrio kanaloae,MG592579.1,0,0.375520849541422,0.369437806492618,4.53299488986426,0.0,MG592579.1:Vibrio kanaloae,NahantCollection,vibrio breoganii,vibrio,original
7263.0,vibrio lentus,MG592579.1,0,0.364971690314705,0.364165820297836,3.90014558125426,0.0,MG592579.1:Vibrio lentus,NahantCollection,vibrio breoganii,vibrio,original
7264.0,vibrio parahaemolyticus,MG592579.1,0,0.406777051294663,0.389236688813865,2.60587665855866,0.0,MG592579.1:Vibrio parahaemolyticus,NahantCollection,vibrio breoganii,vibrio,original
7265.0,vibrio sp. 10n.1,MG592579.1,0,0.353479506766208,0.357375500679621,4.02552060210607,0.0,MG592579.1:Vibrio sp. 10N.1,NahantCollection,vibrio breoganii,vibrio,original
7266.0,vibrio sp. 10n.2,MG592579.1,0,0.448581538526991,0.396207727104724,3.63499080793713,0.0,MG592579.1:Vibrio sp. 10N.2,NahantCollection,vibrio breoganii,vibrio,original
7267.0,vibrio sp. 10n.3,MG592579.1,0,0.345833924589015,0.35623999165936,3.6428864226397,0.0,MG592579.1:Vibrio sp. 10N.3,NahantCollection,vibrio breoganii,vibrio,original
7268.0,vibrio sp. 10n.4,MG592579.1,0,0.418790061459064,0.389218779021439,3.8407632197562,0.0,MG592579.1:Vibrio sp. 10N.4,NahantCollection,vibrio breoganii,vibrio,original
7269.0,vibrio sp. 10n.5,MG592579.1,0,0.38147403581079,0.382622681597285,6.91362392652486,0.0,MG592579.1:Vibrio sp. 10N.5,NahantCollection,vibrio breoganii,vibrio,original
7270.0,vibrio sp. f12,MG592579.1,0,0.349288301963721,0.357128462827325,3.71851796546447,0.0,MG592579.1:Vibrio sp. F12,NahantCollection,vibrio breoganii,vibrio,original
7271.0,vibrio sp. f13,MG592579.1,0,0.358739711270001,0.361109143933309,3.52980166255278,0.0,MG592579.1:Vibrio sp. F13,NahantCollection,vibrio breoganii,vibrio,original
7272.0,vibrio splendidus,MG592579.1,0,0.366908362223078,0.365226089110909,3.96807436504081,0.0,MG592579.1:Vibrio splendidus,NahantCollection,vibrio breoganii,vibrio,original
7273.0,vibrio tasmaniensis,MG592579.1,0,0.37381094055673,0.366796301401937,4.39331131354448,0.0,MG592579.1:Vibrio tasmaniensis,NahantCollection,vibrio breoganii,vibrio,original
7274.0,vibrio vulnificus,MG592579.1,0,0.449547027408001,0.418932920671734,0.881352613078043,0.0,MG592579.1:Vibrio vulnificus,NahantCollection,vibrio breoganii,vibrio,original
7275.0,aliivibrio fischeri,MG592580.1,0,0.0786381338905356,0.193021819726994,3.08627492487753,0.0,MG592580.1:Aliivibrio fischeri,NahantCollection,vibrio sp. f13,aliivibrio,original
7276.0,enterovibrio norvegicus,MG592580.1,0,0.150083256022552,0.231464908923679,-5.73560530292151,0.0,MG592580.1:Enterovibrio norvegicus,NahantCollection,vibrio sp. f13,enterovibrio,original
7277.0,shewanella sp. 10n.6,MG592580.1,0,0.0352108227753712,0.148948419522521,0.387688561972716,0.0,MG592580.1:Shewanella sp. 10N.6,NahantCollection,vibrio sp. f13,shewanella,original
7278.0,shewanella sp. 10n.7,MG592580.1,1,0.0313123751048812,0.144055970674288,1.47192073441568,0.0,MG592580.1:Shewanella sp. 10N.7,NahantCollection,vibrio sp. f13,shewanella,original
7279.0,vibrio alginolyticus,MG592580.1,0,0.117234212952296,0.204017456657363,-2.52580738401157,0.0,MG592580.1:Vibrio alginolyticus,NahantCollection,vibrio sp. f13,vibrio,original
7280.0,vibrio anguillarum,MG592580.1,0,0.0826156639150819,0.190234932675985,-2.53418066176793,0.0,MG592580.1:Vibrio anguillarum,NahantCollection,vibrio sp. f13,vibrio,original
7281.0,vibrio breoganii,MG592580.1,0,0.0732613132180782,0.182275875498738,-3.4594743048354,0.0,MG592580.1:Vibrio breoganii,NahantCollection,vibrio sp. f13,vibrio,original
7282.0,vibrio cyclitrophicus,MG592580.1,0,0.104060527004323,0.192630398131099,-1.335449626398,0.0,MG592580.1:Vibrio cyclitrophicus,NahantCollection,vibrio sp. f13,vibrio,original
7283.0,vibrio kanaloae,MG592580.1,0,0.107023482345579,0.199046801000081,-1.42832058180966,0.0,MG592580.1:Vibrio kanaloae,NahantCollection,vibrio sp. f13,vibrio,original
7284.0,vibrio lentus,MG592580.1,0,0.114697614763251,0.200881384903901,-2.06116989041965,0.0,MG592580.1:Vibrio lentus,NahantCollection,vibrio sp. f13,vibrio,original
7285.0,vibrio parahaemolyticus,MG592580.1,0,0.136692378249433,0.21766724234079,-3.35543881311525,0.0,MG592580.1:Vibrio parahaemolyticus,NahantCollection,vibrio sp. f13,vibrio,original
7286.0,vibrio sp. 10n.1,MG592580.1,0,0.11180035862444,0.198595834591396,-1.93579486956784,0.0,MG592580.1:Vibrio sp. 10N.1,NahantCollection,vibrio sp. f13,vibrio,original
7287.0,vibrio sp. 10n.2,MG592580.1,0,0.105921264742439,0.193689723771903,-2.32632466373678,0.0,MG592580.1:Vibrio sp. 10N.2,NahantCollection,vibrio sp. f13,vibrio,original
7288.0,vibrio sp. 10n.3,MG592580.1,0,0.111913057206039,0.200777705473323,-2.31842904903421,0.0,MG592580.1:Vibrio sp. 10N.3,NahantCollection,vibrio sp. f13,vibrio,original
7289.0,vibrio sp. 10n.4,MG592580.1,0,0.112558985028149,0.203394806856965,-2.12055225191772,0.0,MG592580.1:Vibrio sp. 10N.4,NahantCollection,vibrio sp. f13,vibrio,original
7290.0,vibrio sp. 10n.5,MG592580.1,0,0.0524517468099656,0.174138939647548,0.952308454850943,0.0,MG592580.1:Vibrio sp. 10N.5,NahantCollection,vibrio sp. f13,vibrio,original
7291.0,vibrio sp. f12,MG592580.1,0,0.112112036493697,0.201144251557185,-2.24279750620944,0.0,MG592580.1:Vibrio sp. F12,NahantCollection,vibrio sp. f13,vibrio,original
7292.0,vibrio sp. f13,MG592580.1,0,0.11083167784076,0.199090313887968,-2.43151380912114,0.0,MG592580.1:Vibrio sp. F13,NahantCollection,vibrio sp. f13,vibrio,original
7293.0,vibrio splendidus,MG592580.1,0,0.110149279972779,0.198906670301491,-1.9932411066331,0.0,MG592580.1:Vibrio splendidus,NahantCollection,vibrio sp. f13,vibrio,original
7294.0,vibrio tasmaniensis,MG592580.1,0,0.107678625429191,0.196294737873996,-1.56800415812943,0.0,MG592580.1:Vibrio tasmaniensis,NahantCollection,vibrio sp. f13,vibrio,original
7295.0,vibrio vulnificus,MG592580.1,0,0.119122792143482,0.216674378827163,-5.07996285859587,0.0,MG592580.1:Vibrio vulnificus,NahantCollection,vibrio sp. f13,vibrio,original
7296.0,aliivibrio fischeri,MG592581.1,0,0.100131027648166,0.20318446560319,4.79586429208625,0.0,MG592581.1:Aliivibrio fischeri,NahantCollection,vibrio tasmaniensis,aliivibrio,original
7297.0,enterovibrio norvegicus,MG592581.1,0,0.166145088205017,0.246308656689083,-4.02601593571279,0.0,MG592581.1:Enterovibrio norvegicus,NahantCollection,vibrio tasmaniensis,enterovibrio,original
7298.0,shewanella sp. 10n.6,MG592581.1,0,0.132545095579871,0.219593742197717,2.09727792918144,0.0,MG592581.1:Shewanella sp. 10N.6,NahantCollection,vibrio tasmaniensis,shewanella,original
7299.0,shewanella sp. 10n.7,MG592581.1,0,0.110388427906464,0.205955595103765,3.1815101016244,0.0,MG592581.1:Shewanella sp. 10N.7,NahantCollection,vibrio tasmaniensis,shewanella,original
7300.0,vibrio alginolyticus,MG592581.1,0,0.111794014580363,0.205482018865879,-0.81621801680285,0.0,MG592581.1:Vibrio alginolyticus,NahantCollection,vibrio tasmaniensis,vibrio,original
7301.0,vibrio anguillarum,MG592581.1,0,0.125251716017803,0.220043458430328,-0.824591294559212,0.0,MG592581.1:Vibrio anguillarum,NahantCollection,vibrio tasmaniensis,vibrio,original
7302.0,vibrio breoganii,MG592581.1,0,0.0854622345274579,0.193444867976946,-1.74988493762667,0.0,MG592581.1:Vibrio breoganii,NahantCollection,vibrio tasmaniensis,vibrio,original
7303.0,vibrio cyclitrophicus,MG592581.1,0,0.0838646914243647,0.183005667143818,0.374139740810726,0.0,MG592581.1:Vibrio cyclitrophicus,NahantCollection,vibrio tasmaniensis,vibrio,original
7304.0,vibrio kanaloae,MG592581.1,0,0.0870700722917717,0.187804919229703,0.281268785399064,0.0,MG592581.1:Vibrio kanaloae,NahantCollection,vibrio tasmaniensis,vibrio,original
7305.0,vibrio lentus,MG592581.1,0,0.09024004456811,0.189684716885317,-0.351580523210927,0.0,MG592581.1:Vibrio lentus,NahantCollection,vibrio tasmaniensis,vibrio,original
7306.0,vibrio parahaemolyticus,MG592581.1,0,0.122492441929172,0.213661354479052,-1.64584944590653,0.0,MG592581.1:Vibrio parahaemolyticus,NahantCollection,vibrio tasmaniensis,vibrio,original
7307.0,vibrio sp. 10n.1,MG592581.1,0,0.0877160852226953,0.187649282329781,-0.226205502359122,0.0,MG592581.1:Vibrio sp. 10N.1,NahantCollection,vibrio tasmaniensis,vibrio,original
7308.0,vibrio sp. 10n.2,MG592581.1,0,0.138630260881847,0.223160898863305,-0.616735296528063,0.0,MG592581.1:Vibrio sp. 10N.2,NahantCollection,vibrio tasmaniensis,vibrio,original
7309.0,vibrio sp. 10n.3,MG592581.1,0,0.0908241895124783,0.192623644680734,-0.608839681825494,0.0,MG592581.1:Vibrio sp. 10N.3,NahantCollection,vibrio tasmaniensis,vibrio,original
7310.0,vibrio sp. 10n.4,MG592581.1,0,0.102962534814058,0.201067832736439,-0.410962884708994,0.0,MG592581.1:Vibrio sp. 10N.4,NahantCollection,vibrio tasmaniensis,vibrio,original
7311.0,vibrio sp. 10n.5,MG592581.1,0,0.107746514813756,0.206458682140069,2.66189782205966,0.0,MG592581.1:Vibrio sp. 10N.5,NahantCollection,vibrio tasmaniensis,vibrio,original
7312.0,vibrio sp. f12,MG592581.1,0,0.0890877501007526,0.190468062428258,-0.53320813900072,0.0,MG592581.1:Vibrio sp. F12,NahantCollection,vibrio tasmaniensis,vibrio,original
7313.0,vibrio sp. f13,MG592581.1,0,0.086573343009821,0.187136414904278,-0.721924441912414,0.0,MG592581.1:Vibrio sp. F13,NahantCollection,vibrio tasmaniensis,vibrio,original
7314.0,vibrio splendidus,MG592581.1,0,0.0885256154467589,0.190213119831025,-0.283651739424378,0.0,MG592581.1:Vibrio splendidus,NahantCollection,vibrio tasmaniensis,vibrio,original
7315.0,vibrio tasmaniensis,MG592581.1,0,0.0868276960332328,0.189162831001064,0.141585209079288,0.0,MG592581.1:Vibrio tasmaniensis,NahantCollection,vibrio tasmaniensis,vibrio,original
7316.0,vibrio vulnificus,MG592581.1,0,0.142378164817314,0.238586454402632,-3.37037349138715,0.0,MG592581.1:Vibrio vulnificus,NahantCollection,vibrio tasmaniensis,vibrio,original
7317.0,aliivibrio fischeri,MG592583.1,0,0.0854615594760413,0.206788451871293,3.61472035301808,0.0,MG592583.1:Aliivibrio fischeri,NahantCollection,vibrio sp. sp. f13,aliivibrio,original
7318.0,enterovibrio norvegicus,MG592583.1,0,0.140033415242484,0.230282395157135,-5.20715987478096,0.0,MG592583.1:Enterovibrio norvegicus,NahantCollection,vibrio sp. sp. f13,enterovibrio,original
7319.0,shewanella sp. 10n.6,MG592583.1,0,0.108817442222751,0.205520882136864,0.916133990113266,0.0,MG592583.1:Shewanella sp. 10N.6,NahantCollection,vibrio sp. sp. f13,shewanella,original
7320.0,shewanella sp. 10n.7,MG592583.1,0,0.0779972344579993,0.185932309584444,2.00036616255623,0.0,MG592583.1:Shewanella sp. 10N.7,NahantCollection,vibrio sp. sp. f13,shewanella,original
7321.0,vibrio alginolyticus,MG592583.1,0,0.0960939971303737,0.192901005441907,-1.99736195587102,0.0,MG592583.1:Vibrio alginolyticus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7322.0,vibrio anguillarum,MG592583.1,0,0.101561342453673,0.204929319882959,-2.00573523362738,0.0,MG592583.1:Vibrio anguillarum,NahantCollection,vibrio sp. sp. f13,vibrio,original
7323.0,vibrio breoganii,MG592583.1,0,0.0625907388331455,0.175059722069028,-2.93102887669485,0.0,MG592583.1:Vibrio breoganii,NahantCollection,vibrio sp. sp. f13,vibrio,original
7324.0,vibrio cyclitrophicus,MG592583.1,0,0.0762249320080656,0.178399126194543,-0.807004198257445,0.0,MG592583.1:Vibrio cyclitrophicus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7325.0,vibrio kanaloae,MG592583.1,0,0.0817270854462651,0.184170011460517,-0.899875153669107,0.0,MG592583.1:Vibrio kanaloae,NahantCollection,vibrio sp. sp. f13,vibrio,original
7326.0,vibrio lentus,MG592583.1,0,0.0821865565746246,0.184503884613063,-1.5327244622791,0.0,MG592583.1:Vibrio lentus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7327.0,vibrio parahaemolyticus,MG592583.1,0,0.108595032079763,0.202266543890474,-2.8269933849747,0.0,MG592583.1:Vibrio parahaemolyticus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7328.0,vibrio sp. 10n.1,MG592583.1,0,0.0767673417860555,0.178366847508218,-1.40734944142729,0.0,MG592583.1:Vibrio sp. 10N.1,NahantCollection,vibrio sp. sp. f13,vibrio,original
7329.0,vibrio sp. 10n.2,MG592583.1,0,0.110418942583413,0.201058372758041,-1.79787923559623,0.0,MG592583.1:Vibrio sp. 10N.2,NahantCollection,vibrio sp. sp. f13,vibrio,original
7330.0,vibrio sp. 10n.3,MG592583.1,0,0.0776646317655137,0.18294503308502,-1.78998362089366,0.0,MG592583.1:Vibrio sp. 10N.3,NahantCollection,vibrio sp. sp. f13,vibrio,original
7331.0,vibrio sp. 10n.4,MG592583.1,0,0.0962085421510272,0.197231542227546,-1.59210682377716,0.0,MG592583.1:Vibrio sp. 10N.4,NahantCollection,vibrio sp. sp. f13,vibrio,original
7332.0,vibrio sp. 10n.5,MG592583.1,0,0.0747379395390733,0.191160817325619,1.48075388299149,0.0,MG592583.1:Vibrio sp. 10N.5,NahantCollection,vibrio sp. sp. f13,vibrio,original
7333.0,vibrio sp. f12,MG592583.1,0,0.0788667717243471,0.181859877148718,-1.71435207806889,0.0,MG592583.1:Vibrio sp. F12,NahantCollection,vibrio sp. sp. f13,vibrio,original
7334.0,vibrio sp. f13,MG592583.1,1,0.079132850269158,0.182069818560841,-1.90306838098059,0.0,MG592583.1:Vibrio sp. F13,NahantCollection,vibrio sp. sp. f13,vibrio,original
7335.0,vibrio splendidus,MG592583.1,0,0.0806256932925027,0.183481623636416,-1.46479567849255,0.0,MG592583.1:Vibrio splendidus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7336.0,vibrio tasmaniensis,MG592583.1,0,0.0791324373473479,0.181236899253609,-1.03955872998888,0.0,MG592583.1:Vibrio tasmaniensis,NahantCollection,vibrio sp. sp. f13,vibrio,original
7337.0,vibrio vulnificus,MG592583.1,0,0.110377915131379,0.214861561483626,-4.55151743045532,0.0,MG592583.1:Vibrio vulnificus,NahantCollection,vibrio sp. sp. f13,vibrio,original
7338.0,aliivibrio fischeri,MG592584.1,0,0.103236313950941,0.228845344825502,4.67559015493126,0.0,MG592584.1:Aliivibrio fischeri,NahantCollection,vibrio cyclitrophicus,aliivibrio,original
7339.0,enterovibrio norvegicus,MG592584.1,0,0.155097765789582,0.249990887638902,-4.14629007286778,0.0,MG592584.1:Enterovibrio norvegicus,NahantCollection,vibrio cyclitrophicus,enterovibrio,original
7340.0,shewanella sp. 10n.6,MG592584.1,0,0.152567456797661,0.242679884611458,1.97700379202645,0.0,MG592584.1:Shewanella sp. 10N.6,NahantCollection,vibrio cyclitrophicus,shewanella,original
7341.0,shewanella sp. 10n.7,MG592584.1,0,0.114710954055273,0.221533267405583,3.06123596446942,0.0,MG592584.1:Shewanella sp. 10N.7,NahantCollection,vibrio cyclitrophicus,shewanella,original
7342.0,vibrio alginolyticus,MG592584.1,0,0.0923805505605263,0.206501828203016,-0.936492153957836,0.0,MG592584.1:Vibrio alginolyticus,NahantCollection,vibrio cyclitrophicus,vibrio,original
7343.0,vibrio anguillarum,MG592584.1,0,0.125543740757667,0.234813842763368,-0.944865431714199,0.0,MG592584.1:Vibrio anguillarum,NahantCollection,vibrio cyclitrophicus,vibrio,original
7344.0,vibrio breoganii,MG592584.1,0,0.0635286229012707,0.188935257191958,-1.87015907478166,0.0,MG592584.1:Vibrio breoganii,NahantCollection,vibrio cyclitrophicus,vibrio,original
7345.0,vibrio cyclitrophicus,MG592584.1,1,0.0593676680670851,0.18419767858416,0.25386560365574,0.0,MG592584.1:Vibrio cyclitrophicus,NahantCollection,vibrio cyclitrophicus,vibrio,original
7346.0,vibrio kanaloae,MG592584.1,0,0.0672096396266583,0.192482919054403,0.160994648244078,0.0,MG592584.1:Vibrio kanaloae,NahantCollection,vibrio cyclitrophicus,vibrio,original
7347.0,vibrio lentus,MG592584.1,0,0.0623365289344998,0.1863325271891,-0.471854660365914,0.0,MG592584.1:Vibrio lentus,NahantCollection,vibrio cyclitrophicus,vibrio,original
7348.0,vibrio parahaemolyticus,MG592584.1,0,0.10243648175011,0.214115869197941,-1.76612358306151,0.0,MG592584.1:Vibrio parahaemolyticus,NahantCollection,vibrio cyclitrophicus,vibrio,original
7349.0,vibrio sp. 10n.1,MG592584.1,0,0.0600135853621944,0.184294712113125,-0.346479639514108,0.0,MG592584.1:Vibrio sp. 10N.1,NahantCollection,vibrio cyclitrophicus,vibrio,original
7350.0,vibrio sp. 10n.2,MG592584.1,0,0.119826532310103,0.218737691482828,-0.737009433683049,0.0,MG592584.1:Vibrio sp. 10N.2,NahantCollection,vibrio cyclitrophicus,vibrio,original
7351.0,vibrio sp. 10n.3,MG592584.1,0,0.062130741857067,0.187748837099415,-0.72911381898048,0.0,MG592584.1:Vibrio sp. 10N.3,NahantCollection,vibrio cyclitrophicus,vibrio,original
7352.0,vibrio sp. 10n.4,MG592584.1,0,0.08391885774348,0.201197344117656,-0.53123702186398,0.0,MG592584.1:Vibrio sp. 10N.4,NahantCollection,vibrio cyclitrophicus,vibrio,original
7353.0,vibrio sp. 10n.5,MG592584.1,0,0.0962513215093187,0.220116632783635,2.54162368490468,0.0,MG592584.1:Vibrio sp. 10N.5,NahantCollection,vibrio cyclitrophicus,vibrio,original
7354.0,vibrio sp. f12,MG592584.1,0,0.0602862026613707,0.18761231238846,-0.653482276155707,0.0,MG592584.1:Vibrio sp. F12,NahantCollection,vibrio cyclitrophicus,vibrio,original
7355.0,vibrio sp. f13,MG592584.1,0,0.0595334834200161,0.18634811944607,-0.8421985790674,0.0,MG592584.1:Vibrio sp. F13,NahantCollection,vibrio cyclitrophicus,vibrio,original
